"TypeID","StationID","Type","High","Low","Average"
11553,60003760,"Buy",32120,60.86,16027.3300228973
11553,60003760,"Sell",2395000,36180,42815.9914296552
11553,60004588,"Buy",560.6,560.6,560.6
11553,60004588,"Sell",75000,75000,75000
11553,60005686,"Sell",45000,40000,44687.5
11553,60008494,"Buy",34000,44,6212.71502758845
11553,60008494,"Sell",68000,51250,55125.3525545264
11553,60011866,"Buy",33510,53,12646.9224416823
11553,60011866,"Sell",53970,48780,51895.1424920711
11556,60001096,"Buy",50,50,50
11556,60003760,"Buy",29480,32.3,21071.3548399715
11556,60003760,"Sell",2397000,30000,33893.7793585285
11556,60004588,"Buy",510.6,510.6,510.6
11556,60004588,"Sell",50000,44000,45953.325554259
11556,60008494,"Buy",31000,2200,10863.4930619796
11556,60008494,"Sell",46800,41890,46467.53599603
11556,60011866,"Buy",22290,5002,11317.814532872
11556,60011866,"Sell",42500,42000,42237.0431533922
11558,60001096,"Buy",50,50,50
11558,60003760,"Buy",29530,413.1,24446.8885164721
11558,60003760,"Sell",130500,30150,35756.6181477119
11558,60004588,"Buy",31000,30000,30750
11558,60005686,"Buy",25000,300.1,1192.86746987952
11558,60005686,"Sell",49560,49550,49551.9676549865
11558,60008494,"Buy",30020,26890,27864.0663900415
11558,60008494,"Sell",54950,39220,41442.627707059
11558,60011866,"Buy",31540,10000,31443.7637460092
11558,60011866,"Sell",64990,39210,53121.4253329555
11563,60003760,"Buy",291500,1,40743.158166337
11563,60003760,"Sell",879000,325400,372701.563562203
11563,60004588,"Buy",96070,93910,95855.0704225352
11563,60004588,"Sell",448300,329800,361155.555555556
11563,60005686,"Buy",229000,229000,229000
11563,60005686,"Sell",429300,348500,412476.614699332
11563,60008494,"Buy",278400,37500,109316.338028169
11563,60008494,"Sell",463500,342500,373686.902050114
11563,60011866,"Buy",270700,270600,270670.588235294
11563,60011866,"Sell",270800000,540000,2809004.46927374
11688,60001096,"Buy",100,100,100
11688,60003760,"Buy",19750,275.6,12943.5380404626
11688,60003760,"Sell",240900,20500,23149.8787636678
11688,60004588,"Buy",3000,3000,3000
11688,60005686,"Buy",5506,5506,5506
11688,60005686,"Sell",173000,69990,70020.2890230625
11688,60008494,"Buy",21600,2500,15193.7734192037
11688,60008494,"Sell",31000,26220,28674.4114699988
11688,60011866,"Buy",19840,2786,17188.3643724696
11688,60011866,"Sell",27770,27670,27705.999271933
11689,60001096,"Buy",50,50,50
11689,60003760,"Buy",19090,630.5,8803.47480022038
11689,60003760,"Sell",39680,20830,22974.796371594
11689,60004588,"Buy",3139,3139,3139
11689,60004588,"Sell",28000,28000,28000
11689,60005686,"Sell",30620,30620,30620
11689,60008494,"Buy",20490,18500,19017.5182605741
11689,60008494,"Sell",30000,23750,26670.4055211549
11689,60011866,"Buy",19310,300,9857.13041717294
11689,60011866,"Sell",34770,29760,32481.6053472828
11690,60001096,"Buy",50,50,50
11690,60003760,"Buy",19510,0.02,395.42918300681
11690,60003760,"Sell",239300,19800,22982.599284723
11690,60004588,"Sell",22900,22900,22900
11690,60008494,"Buy",12580,12580,12580
11690,60008494,"Sell",30000,23480,26207.468106876
11690,60011866,"Buy",20650,18700,20533.8773274918
11690,60011866,"Sell",30510,30440,30498.0951267968
11691,60001096,"Buy",50,50,50
11691,60003760,"Buy",18770,21.1,10945.4460064816
11691,60003760,"Sell",24970,19320,22646.9108524442
11691,60004588,"Buy",21180,21000,21072.4788391778
11691,60004588,"Sell",28190,28190,28190
11691,60005686,"Buy",18500,18250,18497.5213166766
11691,60005686,"Sell",32510,32510,32510
11691,60008494,"Buy",20330,9000,12693.5118250781
11691,60008494,"Sell",35000,23000,26112.9001765984
11691,60011866,"Buy",20890,16100,17111.942649792
11691,60011866,"Sell",29600,26000,29215.1628151261
11695,60001096,"Buy",50,50,50
11695,60003760,"Buy",17510,220,7977.6888456647
11695,60003760,"Sell",24690,20830,22640.0219714685
11695,60004588,"Buy",252.7,252.7,252.7
11695,60005686,"Buy",26.04,26.04,26.04
11695,60005686,"Sell",50000,41990,43258.5337552743
11695,60008494,"Buy",19700,12000,15954.2607237
11695,60008494,"Sell",26820,24900,25612.0643239367
11695,60011866,"Buy",19130,270,16524.234728895
11695,60011866,"Sell",34990,24970,28899.2661731574
15510,60003760,"Buy",32580,23150,28064.3962641761
15510,60003760,"Sell",322900,46760,77763.847219712
15510,60004588,"Buy",2277,2235,2275.07796217677
15510,60004588,"Sell",189900000,41430,499145.997150997
15510,60005686,"Buy",7035,5214,6265.69939659901
15510,60005686,"Sell",98990,72000,80597.4
15510,60008494,"Buy",16910,2113,13367.7455209025
15510,60008494,"Sell",140800,32890,61691.8655403027
15510,60011866,"Buy",19410,369,13997.3021390374
15510,60011866,"Sell",100000,30990,77213.5711305799
16227,60001096,"Buy",20020000,20010000,20016666.6666667
16227,60003760,"Buy",32360000,0.02,1167.9227114007
16227,60003760,"Sell",69960000,37000000,45777707.5098814
16227,60004588,"Buy",23530000,0.02,235.511038356501
16227,60004588,"Sell",46940000,46100000,46443548.3870968
16227,60005686,"Buy",22380000,44650,575000
16227,60005686,"Sell",74960000,58900000,71644000
16227,60008494,"Buy",26530000,0.02,394.694079588806
16227,60008494,"Sell",58460000,33900000,37017875
16227,60011866,"Buy",37900000,39430,7884176.92307692
16227,60011866,"Sell",65000000,64990000,64992307.6923077
16227,60015131,"Buy",5225000,5003000,5204818.18181818
16227,1033196707294,"Buy",5007000,5007000,5007000
16229,60001096,"Buy",25120000,25100000,25112000
16229,60003760,"Buy",53900000,0.02,752.328953420932
16229,60003760,"Sell",63960000,63880000,63932000
16229,60004588,"Buy",32360000,0.02,863.340199794006
16229,60004588,"Sell",80000000,79000000,79500000
16229,60005686,"Buy",2401000,2400000,2400428.57142857
16229,60005686,"Sell",70000000,67980000,69238400
16229,60006526,"Sell",55000000,55000000,55000000
16229,60008494,"Buy",43680000,0.02,1334.96728104701
16229,60008494,"Sell",59990000,59800000,59972727.2727273
16229,60011866,"Buy",50200000,48030,26973099.3478261
16229,60011866,"Sell",71980000,57000000,61896204.379562
16229,60015131,"Buy",1360000,1357000,1359068.96551724
16238,60001096,"Buy",100100,100100,100100
16238,60003760,"Buy",540300,0.02,878.640128630266
16238,60003760,"Sell",1700000,599500,936498.324225865
16238,60004588,"Buy",66810,0.02,7.23369876053386
16238,60004588,"Sell",889900000,1267000,13636342.1052632
16238,60005686,"Buy",304300,66210,83446.9230769231
16238,60005686,"Sell",2368000,813000,1909090.93023256
16238,60008494,"Buy",344900,0.02,62.4617722480767
16238,60008494,"Sell",1510000,698900,1107559.93485342
16238,60011866,"Buy",376200,15010,238066.35359116
16238,60011866,"Sell",1498000,636200,1010279.53020134
16238,60015131,"Sell",550000,549000,549068.965517241
16240,60001096,"Buy",221300,221200,221284.210526316
16240,60003760,"Buy",774900,0.02,8420.4046022381
16240,60003760,"Sell",2000000,1197000,1871684.42622951
16240,60004588,"Buy",60010,0.02,6.37939378425887
16240,60004588,"Sell",1250000,640000,861589.473684211
16240,60005686,"Buy",522600,522400,522490.625
16240,60005686,"Sell",2498000,985500,1860700.36764706
16240,60008494,"Buy",625000,0.02,91.4074106659042
16240,60008494,"Sell",1650000,700000,1250371.06918239
16240,60011866,"Buy",403200,92060,388515.476190476
16240,60011866,"Sell",1400000,650000,882422.275641026
16240,60015131,"Sell",900000,900000,900000
16264,60003760,"Buy",200100,0.01,2665.79267365861
16264,60003760,"Sell",350000,294000,345895.947521866
16264,60005686,"Buy",252.8,252.8,252.8
16264,60008494,"Buy",2082,2074,2078.02212166918
16264,60011866,"Buy",151200,12000,50871.7516629712
16264,60011866,"Sell",270400,200000,239339.759036145
16264,1033196707294,"Buy",21.88,21.88,21.88
16272,60001096,"Buy",25.41,25.37,25.3791932714387
16272,60001096,"Sell",235,189,223.682692325887
16272,60003760,"Buy",107.6,46.14,95.8536869796
16272,60003760,"Sell",210000,114.8,147.544274445208
16272,60004588,"Buy",129.1,90,104.296783782237
16272,60004588,"Sell",139800,248,330.337208152351
16272,60005686,"Buy",92.01,16.26,53.4889937176651
16272,60005686,"Sell",200.1,129,147.797157652498
16272,60008494,"Buy",135.9,26.35,103.7550186273
16272,60008494,"Sell",169.8,158.3,161.435353211062
16272,60011866,"Buy",121.2,40,85.8008889586689
16272,60011866,"Sell",550,121.4,144.110553484694
16272,1033050967689,"Buy",0.02,0.02,0.02
16272,1033196707294,"Buy",0.02,0.02,0.02
16273,60001096,"Buy",20.11,20.11,20.11
16273,60001096,"Sell",500,146,394.585820923572
16273,60003760,"Buy",96.83,1.1,64.0331593725093
16273,60003760,"Sell",11430,101,124.329871362255
16273,60004588,"Buy",100,96,98.7379229258251
16273,60004588,"Sell",200,131,197.732087478352
16273,60005686,"Buy",96,26.04,63.4691637637269
16273,60005686,"Sell",10200,120,275.662951214758
16273,60006499,"Buy",69.69,69,69.436149339377
16273,60008494,"Buy",97.08,18.27,59.8630210593314
16273,60008494,"Sell",1001,97.09,144.895604199792
16273,60011866,"Buy",100.1,12.14,56.1123708495689
16273,60011866,"Sell",200000,199.9,2748.45564228431
16273,1033050967689,"Buy",0.42,0.42,0.42
16273,1033196707294,"Buy",2.51,2.51,2.51
16274,60001096,"Buy",33.26,33.26,33.26
16274,60001096,"Sell",1450,1450,1450
16274,60003760,"Buy",678.6,1.1,592.658059996069
16274,60003760,"Sell",1375,721.9,839.671999224392
16274,60004588,"Buy",500,107.9,143.498198198198
16274,60004588,"Sell",999,725,851.152227382597
16274,60005686,"Buy",573,242.6,283.621808153757
16274,60005686,"Sell",1225,725,897.463738459184
16274,60006526,"Sell",5200,5200,5200
16274,60008494,"Buy",633.5,121.4,584.613671383105
16274,60008494,"Sell",860.6,634.1,725.828343189654
16274,60011866,"Buy",610.3,393.6,519.095557630386
16274,60011866,"Sell",750000,826.5,1582.41658186569
16274,1032717532381,"Buy",112.1,112.1,112.1
16274,1033050967689,"Buy",31,31,31
16274,1033196707294,"Buy",11.21,11.21,11.21
16275,60001096,"Buy",1011,1011,1011
16275,60001096,"Sell",8500,8500,8500
16275,60003760,"Buy",4466,1.1,2164.11097254577
16275,60003760,"Sell",64720000,4756,1398065.31344037
16275,60004588,"Buy",4200,3101,3410.27915563723
16275,60004588,"Sell",4985,4500,4959.13329829749
16275,60005686,"Buy",4200,1025,2651.44160833885
16275,60005686,"Sell",4943000,5000,529788.18152521
16275,60008494,"Buy",4051,1438,3673.92262879278
16275,60008494,"Sell",5799,4052,5093.42316906531
16275,60011866,"Buy",3716,1894,3533.55216071543
16275,60011866,"Sell",6590,4728,4932.40408990474
16275,1032717532381,"Buy",2504,107.6,125.145753753992
16275,1033050967689,"Buy",777,777,777
16275,1033196707294,"Buy",0.02,0.02,0.02
16633,60003760,"Buy",505,14.6,415.072599610905
16633,60003760,"Sell",5583,505.1,588.89082782486
16633,60004588,"Buy",455.5,455.5,455.5
16633,60004588,"Sell",550,499.9,529.545210814149
16633,60005686,"Buy",300.1,42,223.093054121289
16633,60005686,"Sell",500,485,491.484228625116
16633,60008494,"Buy",322.7,317,320.206196067989
16633,60008494,"Sell",635,477.9,512.101566896105
16633,60011866,"Buy",350.2,5.79,214.823806830184
16633,60011866,"Sell",614,460,545.244073126247
16633,1033196707294,"Buy",4.23,4.23,4.23
16634,60003760,"Buy",146.3,4.22,21.9407433413511
16634,60003760,"Sell",1188,181.7,410.628561182271
16634,60004588,"Buy",132,131,131.718613373106
16634,60004588,"Sell",400,201,211.683305817798
16634,60005686,"Buy",101.4,50,96.3997194256478
16634,60005686,"Sell",276.2,195,216.646788052651
16634,60008494,"Buy",135.8,130,133.443996817831
16634,60008494,"Sell",241,184,219.420951374025
16634,60011866,"Buy",105.2,5.59,71.1446518963676
16634,60011866,"Sell",245.3,189.5,210.376903951377
16634,1033050967689,"Buy",1.95,1.95,1.95
16634,1033196707294,"Buy",2.52,2.52,2.52
16635,60003760,"Buy",196,39.1,155.209040910969
16635,60003760,"Sell",1045,196.4,324.764226164589
16635,60004588,"Buy",120,100,110.080587801374
16635,60004588,"Sell",275,199.9,222.283577730153
16635,60005686,"Buy",130,50,80.4441210378459
16635,60005686,"Sell",290,217,226.340789710958
16635,60008494,"Buy",195.4,2.75,77.9393214573522
16635,60008494,"Sell",289.5,198.4,223.995830006756
16635,60011866,"Buy",178,3.92,110.000170497402
16635,60011866,"Sell",294.9,222.9,261.92002157935
16635,1033050967689,"Buy",3.51,3.51,3.51
16635,1033196707294,"Buy",2.82,2.82,2.82
16636,60003760,"Buy",360.1,51.06,213.732343787232
16636,60003760,"Sell",999.8,378.6,565.080400031915
16636,60004588,"Buy",231.1,230,230.625362899522
16636,60004588,"Sell",372.9,350,372.477518888335
16636,60005686,"Buy",135,123,126.121734330921
16636,60005686,"Sell",390.5,345,390.138707411343
16636,60008494,"Buy",286,269.3,281.92796927553
16636,60008494,"Sell",807.5,316,373.444689751133
16636,60011866,"Buy",280,5.09,144.294038454704
16636,60011866,"Sell",428,369.9,405.916539837201
16636,1033196707294,"Buy",3.83,3.83,3.83
16672,60001096,"Buy",50,50,50
16672,60003760,"Buy",77.16,10,56.196753048975
16672,60003760,"Sell",167.8,84.69,100.34524356572
16672,60004588,"Buy",80.02,7.01,7.31216340132928
16672,60004588,"Sell",199.9,80.03,143.342817343107
16672,60005686,"Buy",85.01,0.01,72.8952895746816
16672,60005686,"Sell",155.2,145,153.90743730286
16672,60008494,"Buy",83.01,10.05,61.8889581766576
16672,60008494,"Sell",117.1,89.5,95.0093476327527
16672,60011866,"Buy",80.72,80.21,80.5053865505427
16672,60011866,"Sell",133.8,98,100.445040892224
16680,60001096,"Buy",100,30,30.2454664490323
16680,60003760,"Buy",874.1,1.07,801.332855493876
16680,60003760,"Sell",2898,911.8,1072.5724536235
16680,60004588,"Buy",918.1,1.11,648.122460510608
16680,60004588,"Sell",1737,918.2,1576.98317912403
16680,60008494,"Buy",999.1,10.01,758.001147083695
16680,60008494,"Sell",1309,1089,1166.05791007518
16680,60011866,"Buy",970.4,141.8,688.065175080181
16680,60011866,"Sell",2078,1088,1282.49333848339
16681,60001096,"Buy",101.3,101.3,101.3
16681,60003760,"Buy",4109,436.5,3685.22315186391
16681,60003760,"Sell",6498,4230,5298.98989626086
16681,60004588,"Buy",4518,4410,4414.49137600613
16681,60004588,"Sell",5700,5700,5700
16681,60005686,"Buy",4505,4505,4505
16681,60005686,"Sell",7420,5700,5882.05957443636
16681,60008494,"Buy",4888,9,2135.62403838405
16681,60008494,"Sell",5995,5637,5703.94346515189
16681,60011866,"Buy",4420,1.02,17.8788031965869
16681,60011866,"Sell",6865,5582,5940.35544678491
16682,60001096,"Buy",50.12,50.12,50.12
16682,60003760,"Buy",6387,0.01,2876.91777724677
16682,60003760,"Sell",7323000,6689,8337.56580827988
16682,60004588,"Buy",7000,7.25,146.201942964588
16682,60004588,"Sell",9999,8100,9770.25569845447
16682,60005686,"Buy",7510,0.01,59.6778304509263
16682,60005686,"Sell",9000,8689,8713.21030889369
16682,60008494,"Buy",6850,8.62,5062.77219471492
16682,60008494,"Sell",9580,8635,8920.46492076447
16682,60011866,"Buy",7132,5801,6810.36993669113
16682,60011866,"Sell",8798,8492,8561.08015908714
17367,60001096,"Sell",360000,360000,360000
17367,60003760,"Buy",170500,135000,143034.53038674
17367,60003760,"Sell",10800000,325000,342676.152073733
17367,60004588,"Sell",980000,980000,980000
17367,60005686,"Buy",3000,3000,3000
17367,60005686,"Sell",503200,475300,490240
17367,60008494,"Buy",50000,50000,50000
17367,60008494,"Sell",334800,309600,310443.75
17367,60011866,"Buy",35250,30320,34206.1403508772
17367,60011866,"Sell",823200,534900,673249.333333333
17455,60003760,"Buy",31.1,1.06,24.6274006458228
17455,60003760,"Sell",75.69,33.1,52.617742209262
17455,60004588,"Buy",10.43,10.3,10.3292327381829
17455,60004588,"Sell",34,33,33.6796162421458
17455,60005686,"Buy",7.02,1,5.16367885752574
17455,60005686,"Sell",38.64,34.3,35.7992294227836
17455,60006499,"Buy",0.06,0.06,0.06
17455,60008494,"Buy",31.62,31.61,31.6155067907298
17455,60008494,"Sell",99.99,39.99,94.8323201590788
17455,60011866,"Buy",32.5,5.13,11.1537336757542
17455,60011866,"Sell",36.5,35,35.8605753931419
17455,60015131,"Sell",134.6,134.6,134.6
17455,1033050967689,"Buy",0.01,0.01,0.01
17456,60003760,"Buy",33.3,0.4,27.7597740176682
17456,60003760,"Sell",100,34.5,51.8181063868986
17456,60004588,"Buy",8.12,8.12,8.12
17456,60004588,"Sell",44,43,43.527115929045
17456,60005686,"Buy",7,1,5.89802305335772
17456,60005686,"Sell",40.53,34.98,37.0107074884415
17456,60006499,"Buy",0.01,0.01,0.01
17456,60006499,"Sell",112.9,112.9,112.9
17456,60008494,"Buy",33.3,30,32.7344747289891
17456,60008494,"Sell",100,49,49.0514427753161
17456,60011866,"Buy",33.32,33.13,33.2940048339718
17456,60011866,"Sell",55,37.6,38.7958964390874
17463,60003760,"Buy",17.92,14.65,17.2342065300986
17463,60003760,"Sell",2196,20,32.2478357981194
17463,60004588,"Buy",15.9,5,11.521992390325
17463,60004588,"Sell",23,17.49,19.0786825514659
17463,60005686,"Buy",15,1,12.9033401507134
17463,60005686,"Sell",31.81,19.45,20.4283865250321
17463,60006499,"Buy",0.07,0.06,0.060909125786462
17463,60008494,"Buy",15.52,1.3,14.4241263554002
17463,60008494,"Sell",21.51,17.99,20.3682999973983
17463,60011866,"Buy",18.2,11,18.1354377262893
17463,60011866,"Sell",19350,20.89,7876.76501227769
17463,1032717532381,"Buy",5,5,5
17463,1033050967689,"Buy",0.91,0.91,0.91
17464,60001096,"Sell",19,19,19
17464,60003760,"Buy",19.32,16.89,18.8498300503398
17464,60003760,"Sell",50,20.2,21.7769518834844
17464,60004588,"Buy",16,5.05,14.9231634207092
17464,60004588,"Sell",17,15,16.130529446083
17464,60005686,"Buy",15.6,1,14.3258622682624
17464,60005686,"Sell",21.09,18.5,20.4456373486928
17464,60006499,"Buy",0.03,0.02,0.0209090909090909
17464,60008494,"Buy",16.28,1,15.1292487700479
17464,60008494,"Sell",25,16.29,20.6978497827416
17464,60011866,"Buy",18.5,5.02,13.1165187338484
17464,60011866,"Sell",21,18.51,20.9942487407805
17464,1032717532381,"Buy",5,5,5
17464,1033050967689,"Buy",0.9,0.9,0.9
17470,60001096,"Buy",1,1,1
17470,60003760,"Buy",10.01,0.03,8.6825443082431
17470,60003760,"Sell",125,11.54,12.9845721299874
17470,60004588,"Buy",7.33,7.3,7.32316378828998
17470,60004588,"Sell",17,14,14.4946982371612
17470,60005686,"Buy",9.3,3.14,6.37072475645423
17470,60005686,"Sell",12.97,11.98,12.3383739153287
17470,60006499,"Buy",0.03,0.02,0.0209090916528932
17470,60008494,"Buy",10.03,2.12,4.46531149550758
17470,60008494,"Sell",12.39,10.14,12.3649312601261
17470,60011866,"Buy",9,0.07,4.57861297433535
17470,60011866,"Sell",33,12,16.443390487069
17470,1033050967689,"Buy",0.02,0.02,0.02
17471,60003760,"Buy",10.7,0.03,10.3179664978136
17471,60003760,"Sell",25,11,14.5615172621298
17471,60004588,"Buy",5.08,5.08,5.08
17471,60004588,"Sell",12.99,9.99,11.317532244595
17471,60005686,"Buy",9.75,3.13,8.98784660902538
17471,60005686,"Sell",12.71,10.98,11.8545115744356
17471,60006499,"Buy",0.03,0.02,0.0209090957025046
17471,60008494,"Buy",10.66,1.15,9.37756809372984
17471,60008494,"Sell",15.02,10.67,12.278232785833
17471,60011866,"Buy",9,5.01,8.94853925648641
17471,60011866,"Sell",19,12.83,13.0940397497395
17471,1033050967689,"Buy",0.02,0.02,0.02
17478,60003760,"Buy",43470000,0.04,3327.43286691331
17478,60003760,"Sell",77950000,47950000,51901586.2068966
17478,60004588,"Buy",40000000,0.02,280.938962723274
17478,60004588,"Sell",69540000,46490000,52769538.4615385
17478,60005686,"Buy",35050000,28110000,31264545.4545455
17478,60005686,"Sell",74610000,47200000,56021343.2835821
17478,60006499,"Sell",57000000,57000000,57000000
17478,60006526,"Sell",49000000,49000000,49000000
17478,60008494,"Buy",38610000,0.03,1923.08807633195
17478,60008494,"Sell",70000000,44830000,48051870.9677419
17478,60011866,"Buy",39430000,41100,8329147.28682171
17478,60011866,"Sell",98700000,46420000,51442740.7407407
17478,60015131,"Buy",12250000,146500,2163750
17478,1032717532381,"Buy",36000000,36000000,36000000
17482,60001096,"Buy",1039000,1028000,1033076.92307692
17482,60001096,"Sell",3999000,3999000,3999000
17482,60003760,"Buy",3276000,1,116137.181337181
17482,60003760,"Sell",4999000,3579000,3903206.65571076
17482,60004588,"Buy",1472000,1274000,1356838.70967742
17482,60004588,"Sell",5763000,4500000,5043693.69369369
17482,60005686,"Buy",2502000,1225000,1689363.63636364
17482,60005686,"Sell",6500000,4499000,4782189.87341772
17482,60006499,"Buy",1213000,1213000,1213000
17482,60006526,"Sell",4150000,4150000,4150000
17482,60008494,"Buy",3466000,5690,1745451.82550336
17482,60008494,"Sell",6153000,4480000,4807175.20661157
17482,60011866,"Buy",2735000,2655000,2714914.89361702
17482,60011866,"Sell",12000000,3635000,4151364.62093863
17482,60015131,"Buy",1243000,1242000,1242666.66666667
17867,60001096,"Sell",146,146,146
17867,60003760,"Buy",133,12.42,127.154027624811
17867,60003760,"Sell",398,144.9,168.631845745755
17867,60004588,"Buy",84.1,84.1,84.1
17867,60004588,"Sell",150,149,149.103050847458
17867,60005686,"Buy",92.01,12.22,12.8053661717209
17867,60006499,"Buy",0.01,0.01,0.01
17867,60008494,"Buy",90.67,21.24,49.9067331240939
17867,60008494,"Sell",198,130,180.639443793174
17867,60011866,"Buy",115,115,115
17867,60011866,"Sell",180,179.1,179.717793058988
17867,1032717532381,"Buy",15,15,15
17868,60003760,"Buy",141,12.57,136.298201709153
17868,60003760,"Sell",180,160,170.268098425298
17868,60004588,"Buy",85,85,85
17868,60004588,"Sell",150,150,150
17868,60005686,"Buy",100,11.02,24.0176069818266
17868,60005686,"Sell",154.9,141,146.128116860183
17868,60006499,"Buy",0.01,0.01,0.01
17868,60006526,"Sell",450.4,450.3,450.300287416388
17868,60008494,"Buy",95.14,1,40.158654659661
17868,60008494,"Sell",199,130,194.140164177908
17868,60011866,"Buy",115,22.18,109.786778987937
17868,60011866,"Sell",408,358,385.480916030534
17868,1032717532381,"Buy",15,15,15
17887,60001096,"Buy",24.26,24.26,24.26
17887,60003760,"Buy",621.1,7.06,490.485576977066
17887,60003760,"Sell",1000,637,731.925126511023
17887,60004588,"Buy",523.4,523.4,523.4
17887,60004588,"Sell",975.2,652,683.049322589304
17887,60005686,"Buy",500.1,180.7,194.328977006824
17887,60005686,"Sell",1100,647.8,722.311928830025
17887,60008494,"Buy",592.9,94.18,470.20457857996
17887,60008494,"Sell",985,650,726.973730675639
17887,60011866,"Buy",590.5,264.6,487.851972870697
17887,60011866,"Sell",769.9,614.1,626.746892487951
17887,1032717532381,"Buy",500,23.51,30.8035719286554
17887,1033050967689,"Buy",2.23,2.23,2.23
17887,1033196707294,"Buy",22.56,22.56,22.56
17888,60001096,"Buy",100.2,11.57,47.0019964667986
17888,60003760,"Buy",590,1.1,488.540858459368
17888,60003760,"Sell",930,599,649.274127044814
17888,60004588,"Buy",447.6,25.25,90.3648202491826
17888,60004588,"Sell",1300,849,1133.96927030582
17888,60005686,"Buy",569.6,319.9,409.652585821551
17888,60005686,"Sell",1165,699.1,815.782954673098
17888,60006526,"Sell",1797,1797,1797
17888,60008494,"Buy",620.1,462.4,539.788104610879
17888,60008494,"Sell",859.5,697.5,763.636389340193
17888,60011866,"Buy",610.2,264.5,510.289781306644
17888,60011866,"Sell",900,723.2,781.609526470607
17888,1032717532381,"Buy",23.21,23.21,23.21
17888,1033050967689,"Buy",44,44,44
17888,1033196707294,"Buy",12.21,12.21,12.21
17889,60001096,"Buy",10.07,10.07,10.07
17889,60003760,"Buy",559.1,7.05,477.12057949062
17889,60003760,"Sell",2103,590,756.430189359234
17889,60004588,"Buy",470,26.3,243.70580837059
17889,60004588,"Sell",750,670,718.861714730349
17889,60005686,"Buy",445.3,200.4,295.896781774789
17889,60005686,"Sell",707.3,584,590.556621827961
17889,60008494,"Buy",578.3,239.3,524.39433425176
17889,60008494,"Sell",734,650,723.141137473514
17889,60011866,"Buy",517.6,231.3,394.482485869707
17889,60011866,"Sell",729,598,687.258326104384
17889,1032717532381,"Buy",50.96,50.96,50.96
17889,1033050967689,"Buy",51,51,51
17889,1033196707294,"Buy",9.25,9.25,9.25
22542,60003760,"Buy",29320,1,8481.14171747082
22542,60003760,"Sell",300000,43920,106705.077720207
22542,60004588,"Buy",20250,20250,20250
22542,60004588,"Sell",55000,53000,54964.6365422397
22542,60005686,"Buy",15020,3736,13071.1713432836
22542,60005686,"Sell",59990,49590,49924.6124523507
22542,60006526,"Sell",135000,135000,135000
22542,60008494,"Buy",30250,28770,30005.2551616673
22542,60008494,"Sell",102000,49690,59283.8384715588
22542,60011866,"Buy",15300,15160,15181.4735336195
22542,60011866,"Sell",100000,50110,68905.4540358744
22548,60001096,"Sell",328900000,326000000,327450000
22548,60003760,"Buy",230900000,0.03,10452.6643561248
22548,60003760,"Sell",314400000,299800000,311970833.333333
22548,60004588,"Buy",168400000,0.02,1675.40157058272
22548,60005686,"Buy",200200000,203700,18942589.2857143
22548,60005686,"Sell",275000000,267300000,271733333.333333
22548,60008494,"Buy",224000000,0.03,6197.12749479267
22548,60008494,"Sell",314700000,250800000,267922857.142857
22548,60011866,"Buy",219600000,230000,147864125
22548,60011866,"Sell",400000000,300000000,374666666.666667
22548,60015131,"Buy",101900000,101900000,101900000
23523,60003760,"Buy",174000,168900,170107.050359712
23523,60003760,"Sell",325400,255700,293572.63681592
23523,60004588,"Sell",220000,207900,215300.847457627
23523,60005686,"Sell",274000,269700,269957.004830918
23523,60008494,"Buy",7757,7034,7409.97503900156
23523,60008494,"Sell",389000,378500,387562.615101289
23523,60011866,"Buy",0.1,0.01,0.015651358950328
23523,60011866,"Sell",749900,388300,401582.179675994
23536,60003760,"Buy",65250,0.01,13837.3102282333
23536,60003760,"Sell",2388000,111100,193369.772802107
23536,60004588,"Sell",98900,98900,98900
23536,60005686,"Sell",98900,98800,98864.5631067961
23536,60008494,"Buy",65370,2,8220.10826446281
23536,60008494,"Sell",93400,93390,93390.3747323341
23536,60011866,"Buy",0.95,0.95,0.95
23536,60011866,"Sell",113800,83820,91810.6280193237
23705,60003760,"Buy",36000,0.01,17860.6164684428
23705,60003760,"Sell",2475000,39200,60055.9601338467
23705,60004588,"Sell",100000,100000,100000
23705,60005686,"Sell",189900000,49900,2610511.48541114
23705,60008494,"Buy",26530,23030,25632.0190562613
23705,60008494,"Sell",189900000,188000,813171.37774903
23705,60011866,"Buy",12010,12000,12009.7128394821
23705,60011866,"Sell",189900000,187000,1471076.17504052
23707,60003760,"Buy",7128,1698,6683.49905179316
23707,60003760,"Sell",779500,8899,22329.8503902965
23707,60004588,"Buy",1,1,1
23707,60004588,"Sell",189900000,10630,578113.833333333
23707,60005686,"Buy",3101,3100,3100.96846846847
23707,60005686,"Sell",1000000,8950,78245.359036677
23707,60008494,"Buy",5224,965,4486.25130890052
23707,60008494,"Sell",11000000,8490,34941.1030053892
23707,60011866,"Buy",9000,9000,9000
23707,60011866,"Sell",18750,15490,17050.1760181696
23707,60015131,"Sell",14990,10080,10091.8313253012
23729,60003760,"Buy",26540,0.01,8785.94458106854
23729,60003760,"Sell",53100,35990,37061.2160292161
23729,60004588,"Sell",53790,52800,53095.5223880597
23729,60005686,"Buy",0.1,0.1,0.1
23729,60005686,"Sell",846800,799000,817238.541666667
23729,60008494,"Buy",23120,2718,4407.0570626754
23729,60008494,"Sell",143700,138600,141956.512017887
23729,60011866,"Buy",0.1,0.1,0.1
